id,name
27930,Rude Boy
259557,Running Scared
28124,Seems Like Old Times
15119,Shogun Assassin
12705,Smokey and the Bandit II
11006,Smokey and the Bandit
15120,Smokey and the Bandit Part 3
21629,Stir Crazy
36586,Blade II
6020,Sorority Boys
39541,Stolen Summer
18292,George Washington
15028,Clockstoppers
9275,Death to Smoochy
4547,Panic Room
14635,The Rookie
29135,No Such Thing
1791,The Piano Teacher
35651,Time Out
22784,Boxcar Bertha
24585,Fraternity Vacation
17990,Impromptu
11560,High Crimes
11452,National Lampoon's Van Wilder
18435,Crush
35944,Lucky Break
26851,The Atomic Cafe
548,Rashomon
11590,Slap Shot
1537,Changing Lanes
12149,Frailty
11812,The Sweetest Thing
35080,The Cat's Meow
441,Human Nature
8346,My Big Fat Greek Wedding
14168,3:10 to Yuma
2565,Joe Versus the Volcano
307,"Rome, Open City"
6393,Taking Care of Business
12154,3 Men and a Baby
11630,3 Men and a Little Lady
21970,The Watcher in the Woods
11892,Murder by Numbers
9334,The Scorpion King
10491,Enigma
18079,Nine Queens
35337,The Triumph of Love
59199,World Traveler
11470,Jason X
16643,Life or Something Like It
1282,Dogtown and Z-Boys
69324,Rain
11468,The Salton Sea
26030,Bob le Flambeur
10164,Cadillac Man
28117,Delirious
40555,Full Moon in Blue Water
28384,Husbands and Wives
27094,Lenny
56179,Triumph of the Spirit
5203,Wild Orchid
13201,Deuces Wild
9689,Hollywood Ending
557,Spider-Man
55106,Butterflies Are Free
39154,The Giant Spider Invasion
24767,Iron Will
33796,Mountains of the Moon
12227,White Fang
10985,The New Guy
2251,Unfaithful
2894,The Lady and the Duke
14117,Calamity Jane
38360,The Cranes Are Flying
28907,The Harvey Girls
245,About a Boy
1894,Star Wars: Episode II - Attack of the Clones
4012,The Believer
9026,The Importance of Being Earnest
15417,Every Which Way but Loose
28577,I Want to Live!
13963,The Last Waltz
1957,Enough
320,Insomnia
9023,Spirit: Stallion of the Cimarron
27834,CQ
17734,Thirteen Conversations About One Thing
24008,Monkey Business
53229,Requiem for a Heavyweight
4614,The Sum of All Fears
12277,Undercover Brother
15677,84 Charing Cross Road
13153,Rapid Fire
811,Silent Running
3132,Bad Company
9583,Divine Secrets of the Ya-Ya Sisterhood
18408,Cherish
13245,Atanarjuat: The Fast Runner
2501,The Bourne Identity
9637,Scooby-Doo
12100,Windtalkers
16857,The Dangerous Lives of Altar Boys
52258,The Emperor's New Clothes
10394,Gangster No. 1
27451,Harvard Man
15813,Dark Blue World
18905,Caveman
14774,Cheech & Chong's The Corsican Brothers
17898,Silver Bullet
21635,"Sorry, Wrong Number"
27945,Hombre
30194,The Manhattan Project
10169,Men at Work
13909,She Wore a Yellow Ribbon
41805,V.I. Warshawski
35696,Juwanna Mann
11544,Lilo & Stitch
180,Minority Report
9555,Rabbit-Proof Fence
57022,Sunshine State
17710,Hey Arnold! The Movie
2022,Mr. Deeds
50035,Lovely & Amazing
9719,Pumpkin
11982,Look Who's Talking Now!
12251,Mo' Money
88818,The Object of Beauty
30114,Wagons East!
21972,Like Mike
608,Men in Black II
59387,The Powerpuff Girls Movie
26290,Me Without You
17043,The Crocodile Hunter: Collision Course
6278,Reign of Fire
4147,Road to Perdition
16664,All About Lily Chou-Chou
14651,My Wife Is an Actress
15096,20 Million Miles to Earth
20324,The Importance of Being Earnest
49370,Perfect
14902,1776
2721,Z
11442,Halloween: Resurrection
1364,Sex and Lucía
8869,Eight Legged Freaks
8665,K-19: The Widowmaker
10996,Stuart Little 2
818,Austin Powers in Goldmember
29047,The Kid Stays in the Picture
39141,Tadpole
33152,Who Is Cletis Tout?
6404,Nosferatu the Vampyre
19133,The Big Bus
24130,In Like Flint
23728,Our Man Flint
3780,Red Beard
10786,Robin and Marian
8764,Top Secret!
13908,The Master of Disguise
2675,Signs
12308,The Last Kiss
9488,Spy Kids 2: The Island of Lost Dreams
9962,The Good Girl
9573,Blood Work
7451,xXx
2750,24 Hour Party People
43772,Secret Ballot
20337,Martin Lawrence Live: Runteldat
34070,Songs from the Second Floor
10081,The Principal
11484,Rollerball
11692,The Adventures of Pluto Nash
9266,Blue Crush
3640,Mostly Martha
30072,Possession
9357,One Hour Photo
12771,Serving Sara
9296,S1m0ne
15070,Undisputed
26942,Amy's Orgasm
97447,Satin Rouge
11243,The Care Bears Movie
19975,Care Bears Movie II: A New Generation
10323,Clash of the Titans
9595,Hot Shots!
46878,The Swarm
24750,Time After Time
9941,Down and Out in Beverly Hills
39833,Love Me Tender
10859,Stakeout
9544,FearDotCom
31514,À Nous la Liberté
26056,Snipes
13536,City by the Sea
20616,Swimfan
16806,Johnny Dangerously
15516,The Last House on the Left
9299,Thesis
10611,Barbershop
12770,Stealing Harvard
4108,The Transporter
55903,Betty Fisher and Other Stories
9685,Igby Goes Down
16370,Aspen Extreme
18913,Betsy's Wedding
14361,Captain Ron
18943,Ernest Goes to Jail
32685,Ernest Scared Stupid
12262,The Hills Have Eyes
33506,Indian Summer
29515,The Mack
41582,Monkey Trouble
34086,Spaced Invaders
11504,Suburban Commando
19049,The Yearling
5506,The Ladykillers
32961,The Lavender Hill Mob
32568,The Man in the White Suit
19460,Son of the Bride
575,The Experiment
10550,Ballistic: Ecks vs. Sever
9034,The Banger Sisters
9093,The Four Feathers
9039,Trapped
1958,8 Women
23550,His Secret Life
68569,Invincible
11013,Secretary
129,Spirited Away
54714,The Trials of Henry Kissinger
11529,Sweet Home Alabama
10771,The Tuxedo
31005,Moonlight Mile
2110,Wasabi
15173,Jonah: A VeggieTales Movie
9533,Red Dragon
4107,Bloody Sunday
10575,Heaven
15720,The Man from Elysian Fields
9260,Welcome to Collinwood
21828,Flirting
1682,Mothra vs. Godzilla
18983,"Godzilla, King of the Monsters!"
24348,Powaqqatsi
19140,The Pride of the Yankees
37606,Valmont
11868,Dracula
12921,Strange Brew
19953,The Incredible Mr. Limpet
12719,Flashback
12590,Below
37964,Brown Sugar
7501,Knockaround Guys
1809,The Rules of Attraction
13768,Tuck Everlasting
10994,White Oleander
1430,Bowling for Columbine
19973,Comedian
12600,Pokémon 4Ever: Celebi - Voice of the Forest
8051,Punch-Drunk Love
12779,Swept Away
1613,The 51st State
565,The Ring
14112,Auto Focus
15192,The Grey Zone
21925,Naqoyqatsi
30309,Real Women Have Curves
20861,Tully
12647,Billy Bathgate
12477,Grave of the Fireflies
11009,Saturday Night Fever
10805,Staying Alive
17496,Urban Cowboy
5917,Tom Horn
31278,The Pumaman
44932,Without Warning
30709,...All the Marbles
19429,Absence of Malice
11340,Banana Joe
11644,Blow Out
6399,Who Finds a Friend Finds a Treasure
25773,The Chosen
26560,Continental Divide
31679,Eyewitness
12237,Faces of Death
15901,Faces of Death III
12579,The Woman Next Door
85058,First Monday in October
25113,The Four Seasons
28893,Galaxy of Terror
11646,Gallipoli
24634,Ghost Story
21764,Gregory's Girl
37936,Happy Birthday to Me
21874,Looker
31407,Teddy Bear
16471,Modern Problems
39874,My Bloody Valentine
25468,My Dinner with Andre
19507,Neighbors
31646,Piranha II: The Spawning
14269,Polyester
1672,The Professional
9645,Ghost Ship
9012,Jackass: The Movie
13098,Paid in Full
13440,The Truth About Charlie
12454,All or Nothing
1360,Frida
13441,Roger Dodger
12208,Casino Royale
11905,The Company of Wolves
1941,Exodus
31918,The Russians Are Coming! The Russians Are Coming!
19662,The World of Henry Orient
8427,I Spy
9021,The Santa Clause 2
9280,Femme Fatale
65,8 Mile
10712,Far from Heaven
672,Harry Potter and the Chamber of Secrets
16351,Ararat
542,The Crime of Padre Amaro
30192,Standing in the Shadows of Motown
11617,Rio Grande
81530,Blackrock
34341,Men with Brooms
11880,Dog Soldiers
1377,Houseboat
2528,Madame Bovary
12716,My Father's Glory
12717,My Mother's Castle
13888,Return to the Blue Lagoon
10750,Toy Soldiers
25566,Ragtime
13386,I'm Starting from Three
9538,Scanners
49934,Do You Remember Dolly Bell?
42371,Take This Job and Shove It
11524,Thief
36669,Die Another Day
17187,The Emperor's Club
10426,Friday After Next
32625,Personal Velocity
8198,The Quiet American
64,Talk to Her
13376,Eight Crazy Nights
15074,Extreme Ops
2103,Solaris
9016,Treasure Planet
16028,They
27070,Chopper Chicks in Zombietown
20992,Brother
66091,A Cruel Romance
6007,Elling
25239,Day of the Woman
25284,The Last Seduction
35612,New Waterford Girl
14433,Zulu
9932,Analyze That
13369,Empire
2757,Adaptation.
7299,Equilibrium
4241,Visitor Q
22257,Vabank
17360,Escape to Victory
38849,Android
29743,Attila flagello di Dio
40219,The Beast Within
16363,The Best Little Whorehouse in Texas
171,The Party 2
42124,Burden of Dreams
17590,Deathtrap
13497,Drumline
11852,The Hot Chick
7303,Maid in Manhattan
201,Star Trek: Nemesis
2755,About Schmidt
21868,Evelyn
10856,Intacto
18602,Morvern Callar
121,The Lord of the Rings: The Two Towers
25838,Devils on the Doorstep
1429,25th Hour
13435,Antwone Fisher
3131,Gangs of New York
2642,Two Weeks Notice
11022,Narc
9491,Blue Steel
2149,Body of Evidence
20139,The Children's Hour
19067,The Duellists
14931,Miami Blues
11317,My Girl 2
4032,My Girl
8392,My Neighbor Totoro
12232,The Thief of Bagdad
11706,War and Peace
26946,Attack of the Crab Monsters
16938,Black Christmas
4561,The Story of O
16993,Fat City
21332,Quicksilver
640,Catch Me If You Can
10599,Pinocchio
1574,Chicago
590,The Hours
13560,Max
29339,Nicholas Nickleby
423,The Pianist
16225,Heavy Metal 2000
262,The King of Comedy
15395,Love Liza
4912,Confessions of a Dangerous Mind
23626,Blue Collar Comedy Tour: The Movie
12090,Just Married
36273,The City of Lost Souls
9582,A Guy Thing
10628,Kangaroo Jack
11078,National Security
598,City of God
43886,Alice Adams
11222,The American Friend
13199,American Me
8073,Band of Outsiders
15278,CB4
14667,Dogfight
15734,Girls! Girls! Girls!
34148,Imitation of Life
53027,Mystery Date
26252,Pépé le Moko
24742,Secret Admirer
5968,The Woman in Red
10727,Darkness Falls
9045,Amen.
9082,Blind Spot: Hitler's Secretary
80965,Blind Date
61807,Ethan Frome
7514,The Harder They Come
39349,Sugar Hill
12253,Biker Boyz
9358,Final Destination 2
1647,The Recruit
9027,The Guru
21189,Lost in La Mancha
10894,May
28528,The Harder They Fall
12490,Ordinary Decent Criminal
15802,Tokyo Decadence
10724,Firefox
37191,"I, the Jury"
81001,Kiss Me Goodbye
10150,The Last Unicorn
16407,Dragon Lord
8288,A Midsummer Night's Sex Comedy
15600,Missing
11949,Monty Python Live at the Hollywood Bowl
42130,The Night of the Shooting Stars
23942,Paradise
25872,The Pirate Movie
14645,Santa Claus Is a Stinker
21923,Richard Pryor: Live on the Sunset Strip
1563,Sans Soleil
17132,Savannah Smiles
59533,The Secret Policeman's Other Ball
29702,Tenebre
24830,They Call Me Bruce?
9699,Trail of the Pink Panther
30789,Venom
47955,White Dog
23943,Zapped!
9919,How to Lose a Guy in 10 Days
6038,Shanghai Knights
9480,Daredevil
14873,The Jungle Book 2
13132,All the Real Girls
1956,Gerry
12112,He Loves Me… He Loves Me Not
12139,Dennis the Menace
24883,The Black Stallion Returns
17264,The Black Stallion
33364,A Patch of Blue
59401,The Red Badge of Courage
22233,The Thrill of It All
4952,Pillow Talk
991,The Man Who Fell to Earth
4911,Dark Blue
16072,Gods and Generals
11615,The Life of David Gale
11635,Old School
102,Open Hearts
14293,Poolhall Junkies
105024,Stone Reader
10623,Cradle 2 the Grave
9613,Spider
21867,Lady Jane
49680,Late Marriage
6524,Life Stinks
11244,The Meteor Man
23834,Volcano High
10678,Bringing Down the House
9567,Tears of the Sun
979,Irreversible
13819,Laurel Canyon
1591,Nowhere in Africa
24186,The Safety of Objects
455,Bend It Like Beckham
10632,The Hunted
10929,Willard
16229,Prozac Nation
12079,Spun
36362,King of Kings
23159,The Talk of the Town
15347,Born Free
37258,Equus
8996,Europa Europa
17729,The Glenn Miller Story
12157,Green Card
11571,Journey to the Center of the Earth
10293,Pauline at the Beach
2671,Ringu
45129,Salaam Bombay!
42618,Sweet Charity
41164,Talent for the Game
9557,Boat Trip
6171,Dreamcatcher
13691,Piglet's Big Movie
11523,View from the Top
14675,The Awful Truth
10782,Basic
9341,The Core
9776,Head of State
10735,What a Girl Wants
16425,Assassination Tango
25461,Raising Victor Vargas
51927,Stevie
12516,Dreams
1675,Day for Night
17057,In a Lonely Place
6016,The Good Thief
8409,A Man Apart
1817,Phone Booth
11299,Cowboy Bebop: The Movie
21052,Levity
7294,The Man Without a Past
9506,Anger Management
14290,Better Luck Tomorrow
24982,Ghosts of the Abyss
2662,House of 1000 Corpses
12093,Lilya 4-ever
11817,Bulletproof Monk
24621,Chasing Papi
13370,A Mighty Wind
8326,Holes
13411,Malibu's Most Wanted
11516,Winged Migration
10180,Flickering Lights
994,Straw Dogs
66918,Beginning of the End
10514,The Andromeda Strain
1714,Fahrenheit 451
14308,I Am Trying to Break Your Heart: A Film About Wilco
9930,Legal Eagles
107569,Memories of Me
108553,Sibling Rivalry
12661,Undercover Blues
29355,Wildcats
24961,The Wiz
20978,My Father the Hero
47762,Scenes from a Mall
10743,Confidence
2832,Identity
31459,It Runs in the Family
38868,A Decade Under the Influence
15098,Manic
11458,People I Know
16636,Spellbound
18736,The Lizzie McGuire Movie
36658,X2
46989,Blue Car
20689,The Dancer Upstairs
13438,Marooned in Iraq
15394,Owning Mahowny
10708,Daddy Day Care
22016,Man on the Train
22958,The Shape of Things
15850,The Trip
10989,101 Reykjavik
1816,A Chorus Line
17667,Beat Street
17464,Breakin' 2: Electric Boogaloo
15259,Breakin'
10515,Castle in the Sky
11424,High Society
34857,Kiss Me Kate
604,The Matrix Reloaded
10720,Down with Love
51230,Cinemania
1555,The Spanish Apartment
33875,Pokémon Heroes: Latios and Latias
310,Bruce Almighty
5146,The In-Laws
30055,Gigantic (A Tale of Two Johns)
12544,Respiro
12,Finding Nemo
9654,The Italian Job
9902,Wrong Turn
2260,Capturing the Friedmans
18385,Together
584,2 Fast 2 Furious
1088,Whale Rider
5921,Nevada Smith
47423,Once a Thief
43239,Silk Stockings
29425,The Crazies
51391,Murder on a Sunday Morning
50285,Siam Sunset
6646,Treasure Island
38720,Walk Don't Run
147729,Animals Are Beautiful People
15462,Car Wash
43828,Destry Rides Again
47715,Intervista
12629,Live Wire
21027,Shenandoah
11890,Oscar
36807,The Sixth Man
37662,The Railway Children
11916,Two Mules for Sister Sara
14551,Winchester '73
26317,Man with a Movie Camera
43490,"Objective, Burma!"
8092,This Boy's Life
290,Barton Fink
2470,Belle Époque
10243,The Flight of the Phoenix
42541,From the Terrace
40085,"The Long, Hot Summer"
47684,Man of Aran
2263,Music Box
3009,The Trial
6643,The Unforgiven
14817,Good Burger
41426,Jubilee
41791,Mississippi Masala
2071,Shattered
43516,The Song of Bernadette
32489,Thoroughly Modern Millie
10152,Dumb and Dumberer: When Harry Met Lloyd
31246,From Justin to Kelly
11375,Hollywood Homicide
17813,Alex & Emma
170,28 Days Later
9471,Charlie's Angels: Full Throttle
9581,Fulltime Killer
216,Ali: Fear Eats the Soul
47676,"Bodies, Rest & Motion"
113739,Ring of Terror
52758,You Only Live Once
38171,Anastasia
61225,The Babe
18722,Mr. Baseball
33454,Scaramouche
19753,Start the Revolution Without Me
11482,The Tenant
6949,"What's Up, Doc?"
1927,Hulk
10327,"Legally Blonde 2: Red, White & Blonde"
14411,Sinbad: Legend of the Seven Seas
296,Terminator 3: Rise of the Machines
302,Swimming Pool
22,Pirates of the Caribbean: The Curse of the Black Pearl
8698,The League of Extraordinary Gentlemen
554,The Cuckoo
17920,I Capture the Castle
32235,Northfork
8961,Bad Boys II
17403,How to Deal
9486,Johnny English
20439,The Anarchist Cookbook
3472,Dirty Pretty Things
35265,The Embalmer
25921,Garage Days
68927,Born to Be Wild
11894,Curly Sue
20726,Little Giants
24558,Loose Cannons
12649,The Mouse That Roared
24356,Masked and Anonymous
1996,Lara Croft: Tomb Raider - The Cradle of Life
4464,Seabiscuit
12279,Spy Kids 3-D: Game Over
9104,Buffalo Soldiers
33339,Camp
54580,Mondays in the Sun
4613,Scorched
12530,Avanti!
45096,Eve of Destruction
24993,Kickboxer 2: The Road Back
53021,"Kiss Me, Stupid"
430,"One, Two, Three"
5185,The Private Life of Sherlock Holmes
10553,Remo Williams: The Adventure Begins
21512,The Blood of Heroes
21449,"What's Up, Tiger Lily?"
8273,American Wedding
8046,Gigli
50350,And Now... Ladies and Gentlemen...
8094,The Magdalene Sisters
26195,The Secret Lives of Dentists
10330,Freaky Friday
9257,S.W.A.T.
9499,Le Divorce
17180,Princess Blade
15292,Step Into Liquid
41206,A Double Life
33954,Hawks and Sparrows
24192,The Gospel According to St. Matthew
833,Umberto D.
26755,Brother's Keeper
3101,I Love You to Death
6466,Freddy vs. Jason
20210,Grind
2055,Open Range
11770,Shaolin Soccer
14926,Uptown Girls
2771,American Splendor
10923,Agent Cody Banks
17745,Camp Nowhere
21989,Hot Dog... The Movie
18573,House of Wax
41759,Man's Best Friend
8992,The Sure Thing
19053,Valley Girl
11206,Wait Until Dark
18148,Tokyo Story
54898,The Green Ray
636,THX 1138
11898,Kind Hearts and Coronets
35072,Atragon
44585,Attack of the Puppet People
9051,10
9362,Tremors
19542,The Red Shoes
936,The Pink Panther
12268,The Pink Panther Strikes Again
10999,Commando
33521,Dracula
4593,The Discreet Charm of the Bourgeoisie
34044,Waco: The Rules of Engagement
12276,The Road Home
3782,Ikiru
36629,Comic Book Villains
2891,An Angel at My Table
20815,The Handmaid's Tale
19433,Revolution OS
6619,Death in Venice
10610,The Medallion
2830,My Boss's Daughter
15920,Autumn Spring
21413,The Battle of Shaker Heights
16405,Dust
33255,Stoked: The Rise and Fall of Gator
11351,Jeepers Creepers 2
333,Bollywood/Hollywood
22200,Once Upon a Time in the Midlands
13778,Dickie Roberts: Former Child Star
1415,Party Monster
31094,Taking Sides
11547,Cabin Fever
7270,Matchstick Men
1428,Once Upon a Time in Mexico
17906,Dummy
153,Lost in Translation
33320,Millennium Actress
61054,Children of the Night
27590,Gotcha!
14603,Kuffs
10617,Once Upon a Time in China
10618,Once Upon a Time in China II
10619,Once Upon a Time in China III
11293,Paper Moon
8408,Day of the Dead
14030,"Hello, Dolly!"
2687,Memoirs of an Invisible Man
19064,Once Bitten
25241,Squirm
28942,The Brood
10739,Anything Else
12767,Cold Creek Manor
22309,The Fighting Temptations
13156,Secondhand Lions
277,Underworld
9707,Bubba Ho-tep
36791,In This World
7288,Duplex
10159,The Rundown
10934,Under the Tuscan Sun
5653,Luther
321,Mambo Italiano
20,My Life Without Me
5168,To Be and to Have
9662,The Triplets of Belleville
837,Videodrome
20303,Life and Debt
19666,Lagaan: Once Upon a Time in India
821,Judgment at Nuremberg
1358,A Brief History of Time
11475,Leningrad Cowboys Go America
